,Precision,Precision,Recall,Recall,F1,F1,ROC_AUC,ROC_AUC
,mean,std,mean,std,mean,std,mean,std
Model,,,,,,,,
Heuristic,0.6347472310146843,0.0053023366782004215,0.8175000000000001,0.008477912478906547,0.7145961203830218,0.0042898178180527475,0.9175825211864407,0.00385521679271418
RandomForest,0.9777822148707411,0.008182498736983783,0.876,0.011263880326068797,0.9240300449819145,0.0050511076271592585,0.9434041313559323,0.009158036837946163
XGBoost,0.9708353128828469,0.011628383252869728,0.875,0.013578475614000251,0.9203020607415546,0.004247268982989073,0.9439256355932203,0.008179467895828626
