,Precision,Precision,Recall,Recall,F1,F1,ROC_AUC,ROC_AUC
,mean,std,mean,std,mean,std,mean,std
Model,,,,,,,,
Heuristic,0.6541801816603018,0.013516180840631881,0.8153997983889925,0.01587460754897769,0.7258700166308054,0.012022147323173063,0.9149780199084816,0.007511249427245791
RandomForest,0.9767370152630479,0.006292168995108459,0.8744629735788578,0.00664751355773125,0.9227643869607611,0.005529806989270766,0.9375164343752671,0.011551418609647758
XGBoost,0.9707469471206286,0.004531578609920194,0.8724753621764162,0.0051400064274515316,0.9189850976867708,0.004092409609533652,0.9401128872947554,0.006708666484726921
